"87.10","0","180"
"87.20","0","180"
"87.30","0","180"
"87.40","0","180"
"87.50","0","180"
"87.60","0","180"
"87.70","0","180"
"87.80","0","180"
"87.90","0","180"
"88.00","0","180"
"88.10","0","180"
"88.20","0","180"
"88.30","0","180"
"88.40","0","180"
"88.50","0","180"
"88.60","0","180"
"88.70","0","180"
"88.80","0","180"
"88.90","0","180"
"89.00","0","180"
"89.10","0","180"
"89.20","0","180"
"89.30","0","180"
"89.40","0","180"
"89.50","0","180"
"89.60","0","180"
"89.70","0","180"
"89.80","0","180"
"89.90","0","180"
"90.00","0","180"
"90.10","0","180"
"90.20","0","180"
"90.30","0","180"
"90.40","0","180"
"90.50","0","180"
"90.60","0","180"
"90.70","0","180"
"90.80","0","180"
"90.90","0","180"
"91.00","0","180"
"91.10","0","180"
"91.20","0","180"
"91.30","0","180"
"91.40","0","180"
"91.50","0","180"
"91.60","0","180"
"91.70","0","180"
"91.80","0","180"
"91.90","0","180"
"92.00","0","180"
"92.10","0","180"
"92.20","0","180"
"92.30","0","180"
"92.40","0","180"
"92.50","0","180"
"92.60","0","180"
"92.70","0","180"
"92.80","0","180"
"92.90","0","180"
"93.00","0","180"
"93.10","0","180"
"93.20","0","180"
"93.30","0","180"
"93.40","0","180"
"93.50","0","180"
"93.60","0","180"
"93.70","0","180"
"93.80","0","180"
"93.90","0","180"
"94.00","0","180"
"94.10","0","180"
"94.20","0","180"
"94.30","0","180"
"94.40","0","180"
"94.50","0","180"
"94.60","0","180"
"94.70","0","180"
"94.80","0","180"
"94.90","0","180"
"95.00","0","180"
"95.10","0","180"
"95.20","0","180"
"95.30","0","180"
"95.40","0","180"
"95.50","0","180"
"95.60","0","180"
"95.70","0","180"
"95.80","0","180"
"95.90","0","180"
"96.00","0","180"
"96.10","0","180"
"96.20","0","180"
"96.30","0","180"
"96.40","0","180"
"96.50","0","180"
"96.60","0","180"
"96.70","0","180"
"96.80","0","180"
"96.90","0","180"
"97.00","0","180"
"97.10","0","180"
"97.20","0","180"
"97.30","0","180"
"97.40","0","180"
"97.50","0","180"
"97.60","0","180"
"97.70","0","180"
"97.80","0","180"
"97.90","0","180"
"98.00","0","180"
"98.10","0","180"
"98.20","0","180"
"98.30","0","180"
"98.40","0","180"
"98.50","0","180"
"98.60","0","180"
"98.70","0","180"
"98.80","0","180"
"98.90","0","180"
"99.00","0","180"
"99.10","0","180"
"99.20","0","180"
"99.30","0","180"
"99.40","0","180"
"99.50","0","180"
"99.60","0","180"
"99.70","0","180"
"99.80","0","180"
"99.90","0","180"
"100.00","0","180"
